,Unnamed: 0,id,index,song_gn_dtl_gnr_basket,issue_date,album_name,album_id,artist_id_basket,song_name,song_gn_gnr_basket,artist_name_basket,img_url
18680,18134,515870,515870,"['GN0501', 'GN0101', 'GN0506', 'GN0509']",20170303,A dream,10042998,[8806],Dream All Day,"['GN0500', 'GN0100']",['김지수'],None
18681,18135,275998,275998,"['GN0401', 'GN0403']",20170307,Absence `Side A`,10043638,[906945],Love Like That,['GN0400'],['LambC (램씨)'],None
18682,18136,518432,518432,"['GN0805', 'GN0501', 'GN0502', 'GN0801', 'GN0509']",20170417,"소심, `자꾸만, 너`",10055338,[715573],"자꾸만, 너","['GN0500', 'GN0800']",['소수빈'],None
18683,18137,346133,346133,"['GN0104', 'GN0101']",20090217,Keep Leaves,497951,[1741],내가 죽어가,['GN0100'],['신혜성'],None
18685,18139,380494,380494,['GN0101'],20090217,Keep Leaves,497951,[1741],Keep Leaves..Part2,['GN0100'],['신혜성'],None
18688,18142,285594,285594,"['GN0104', 'GN0101']",20090217,Keep Leaves,497951,[1741],그자리에서,['GN0100'],['신혜성'],None
18690,18176,529518,529518,['GN0101'],20090217,Keep Leaves,497951,[1741],Keep Leaves..Part1,['GN0100'],['신혜성'],None
18691,18177,607743,607743,"['GN0104', 'GN0101']",20090217,Keep Leaves,497951,[1741],거짓말이라도,['GN0100'],['신혜성'],None
18692,18178,240966,240966,"['GN0104', 'GN0101']",20090217,Keep Leaves,497951,[1741],왜 전화했어...,['GN0100'],['신혜성'],None
18693,18144,318789,318789,['GN0101'],20090219,감성적 포유류,503154,[174685],감성적 포유류 (Feat. Copykumo),['GN0100'],['김동욱'],None
18694,18145,194331,194331,['GN0101'],20090219,감성적 포유류,503154,[174685],늦잠꾸러기 (Feat. Luiee),['GN0100'],['김동욱'],None
18695,18146,105894,105894,"['GN0104', 'GN0101']",20090219,감성적 포유류,503154,[174685],고집,['GN0100'],['김동욱'],None
18696,18147,37253,37253,['GN0101'],20090219,감성적 포유류,503154,[174685],10초 만에,['GN0100'],['김동욱'],None
18697,18148,206140,206140,['GN0201'],20090219,감성적 포유류,503154,[174685],Feedback (Feat. 화요비 Luiee),['GN0200'],['김동욱'],None
18698,18149,550108,550108,"['GN0104', 'GN0101']",20090219,감성적 포유류,503154,[174685],연습,['GN0100'],['김동욱'],None
18699,18187,227266,227266,"['GN0104', 'GN0101']",20090219,감성적 포유류,503154,[174685],고집 (Piano Ver.),['GN0100'],['김동욱'],None
18700,18150,584090,584090,['GN0101'],20081022,Here I Am,399175,[1692],우리 둘이서,['GN0100'],['김종국'],None
18701,18160,400089,400089,"['GN0104', 'GN0101']",20081022,Here I Am,399175,[1692],고맙다,['GN0100'],['김종국'],None
18702,18161,606683,606683,['GN0101'],20081022,Here I Am,399175,[1692],그리운 날들,['GN0100'],['김종국'],None
18703,18162,432500,432500,['GN0101'],20081022,Here I Am,399175,[1692],오래 오래 (Feat. 마이키),['GN0100'],['김종국'],None
18704,18168,458892,458892,['GN0101'],20081022,Here I Am,399175,[1692],이제는 안녕,['GN0100'],['김종국'],None
18705,18169,244070,244070,['GN0101'],20081022,Here I Am,399175,[1692],사랑해 널 사랑해 (Feat. 창따이),['GN0100'],['김종국'],None
18706,18170,576413,576413,['GN0101'],20081022,Here I Am,399175,[1692],어떤 사람 어떤 사랑,['GN0100'],['김종국'],None
18707,18205,317056,317056,"['GN0104', 'GN0101']",20081022,Here I Am,399175,[1692],어제보다 오늘 더,['GN0100'],['김종국'],None
18708,18206,458049,458049,['GN0101'],20081022,Here I Am,399175,[1692],Forever (Feat. 마이티 마우스),['GN0100'],['김종국'],None
18709,18207,532533,532533,['GN0101'],20081022,Here I Am,399175,[1692],이보다 더 좋을 순 없다 (Feat. 시진),['GN0100'],['김종국'],None
18710,18209,5125,5125,['GN0101'],20081022,Here I Am,399175,[1692],그 집 앞 (序曲),['GN0100'],['김종국'],None
18711,18210,285750,285750,"['GN0104', 'GN0101']",20081022,Here I Am,399175,[1692],그 집 앞,['GN0100'],['김종국'],None
18712,18211,250321,250321,['GN0101'],20081022,Here I Am,399175,[1692],사랑에 취해 (Feat. 주석),['GN0100'],['김종국'],None
18713,18212,610540,610540,['GN0101'],20081022,Here I Am,399175,[1692],이별의 정석,['GN0100'],['김종국'],None
18714,18151,123943,123943,"['GN0104', 'GN1501', 'GN0101', 'GN1504']",20081118,에덴의 동쪽 2 OST,416357,[1010],듣고 있나요,"['GN1500', 'GN0100']",['이승철'],None
18715,18157,42281,42281,['GN0101'],20090129,Decennium,483954,[100183],Song For You,['GN0100'],['플라이 투 더 스카이'],None
18716,18183,506726,506726,['GN0101'],20090129,Decennium,483954,[100183],Decennium,['GN0100'],['플라이 투 더 스카이'],None
18717,18184,198214,198214,"['GN0104', 'GN0101']",20090129,Decennium,483954,[100183],구속,['GN0100'],['플라이 투 더 스카이'],None
18718,18185,678103,678103,['GN0101'],20090129,Decennium,483954,[100183],Close To You (Feat. Dynamic Duo),['GN0100'],['플라이 투 더 스카이'],None
18719,18186,618766,618766,['GN0101'],20090129,Decennium,483954,[100183],Good Girl,['GN0100'],['플라이 투 더 스카이'],None
18720,18195,88368,88368,['GN0101'],20090129,Decennium,483954,[100183],즐겨 찾기 (Feat. 리쌍 `개리`),['GN0100'],['플라이 투 더 스카이'],None
18722,18197,556169,556169,['GN0101'],20090129,Decennium,483954,[100183],마지막 기도,['GN0100'],['플라이 투 더 스카이'],None
18723,18198,371230,371230,['GN0101'],20090129,Decennium,483954,[100183],사랑이겠지,['GN0100'],['플라이 투 더 스카이'],None
18724,18199,469872,469872,['GN0101'],20090129,Decennium,483954,[100183],눈물아 미안해,['GN0100'],['플라이 투 더 스카이'],None
18725,18200,46670,46670,['GN0101'],20090129,Decennium,483954,[100183],온음표,['GN0100'],['플라이 투 더 스카이'],None
18727,18171,476407,476407,['GN0101'],20090212,Letter,497858,[237650],Sorry (With 헤리티지),['GN0100'],['이진성 (먼데이 키즈)'],None
18728,18172,261195,261195,"['GN0104', 'GN0101']",20090212,Letter,497858,[237650],그 사람이 나라면,['GN0100'],['이진성 (먼데이 키즈)'],None
18729,18173,318818,318818,['GN0101'],20090212,Letter,497858,[237650],1 Step,['GN0100'],['이진성 (먼데이 키즈)'],None
18730,18174,255276,255276,['GN0101'],20090212,Letter,497858,[237650],몰래 (Duet V.O.S 최현준),['GN0100'],['이진성 (먼데이 키즈)'],None
18731,18175,283865,283865,"['GN0104', 'GN0101']",20090212,Letter,497858,[237650],Letter,['GN0100'],['이진성 (먼데이 키즈)'],None
18732,18201,16819,16819,"['GN0104', 'GN0101']",20090202,당신 곁으로,488059,[604781],당신 곁으로,['GN0100'],['현욱'],None
18733,18202,21086,21086,['GN0101'],20090202,당신 곁으로,488059,[604781],그 사랑으로,['GN0100'],['현욱'],None
18734,18214,187531,187531,"['GN2207', 'GN1501', 'GN1506', 'GN1509']",19970520,Go The Distance (Single),27217,[27182],Go The Distance,"['GN1500', 'GN2200']",['Michael Bolton'],None
18735,18218,225106,225106,"['GN2207', 'GN1501', 'GN1506', 'GN1509']",19671018,정글 북 OST,27180,[2727],My Own Home,"['GN1500', 'GN2200']",['Various Artists'],None
18736,18219,19606,19606,"['GN2207', 'GN1501', 'GN1506', 'GN1509']",20021119,보물성 OST,29511,[710763],I`m Still Here (Jim`s Theme),"['GN1500', 'GN2200']",['John Rzeznik'],None
18737,18220,89503,89503,"['GN2207', 'GN1501', 'GN1506', 'GN1509']",20031217,브라더 베어 OST,33405,[3382],Look Through My Eyes,"['GN1500', 'GN2200']",['Phil Collins'],None
18738,18221,438915,438915,"['GN1503', 'GN1501', 'GN1509']",20000513,쿠스코? 쿠스코! OST,41158,[28192],My Funny Friend And Me,['GN1500'],['Sting'],None
18739,18222,513036,513036,"['GN1503', 'GN1509', 'GN1501']",19990621,Fantasia 2000,41257,"[29869, 105868]",Symphony No. 5,['GN1500'],"['James Levine', 'Chicago Symphony Orchestra']",None
18740,18223,384188,384188,"['GN1701', 'GN1708', 'GN1710']",20050322,The Classic Swing Collection,82680,[27369],All The Cats Join In,['GN1700'],['Benny Goodman'],None
18741,18224,384597,384597,"['GN1701', 'GN1710']",19920225,Zip-A-Dee Doo-Dah,99724,[40184],Fun And Fancy Free,['GN1700'],['Gene Krupa'],None
18742,18225,537492,537492,"['GN1701', 'GN1710']",19920225,Zip-A-Dee Doo-Dah,99724,[58677],Melody Time,['GN1700'],['Buddy Clark'],None
18744,18228,162569,162569,"['GN1503', 'GN1501']",20081118,볼트 OST,477452,[254676],I Thought I Lost You (With John Travolta),['GN1500'],['Miley Cyrus'],None
18745,18229,66475,66475,"['GN1301', 'GN1509', 'GN1302', 'GN2207', 'GN1501', 'GN1506']",20180803,The Princess and the Frog (Original Motion Picture Soundtrack),728852,[181769],Never Knew I Needed (From &#34;The Princess and the Frog&#34;/Soundtrack Version),"['GN1500', 'GN1300', 'GN2200']",['Ne-Yo'],None
18746,18230,331696,331696,"['GN2207', 'GN1501', 'GN0901', 'GN1509', 'GN1506']",20110411,Winnie The Pooh,2010568,"[562451, 183343]",Winnie the Pooh,"['GN1500', 'GN0900', 'GN2200']","['Zooey Deschanel', 'M. Ward']",None
18747,18231,156841,156841,"['GN2207', 'GN1501', 'GN1506', 'GN1509']",19911121,Beauty And The Beast (Special Edition),2094188,[33671],Beauty and the Beast (From &#34;Beauty and the Beast&#34; / Soundtrack Version),"['GN1500', 'GN2200']",['Angela Lansbury'],None
18748,18232,225652,225652,"['GN2207', 'GN1501', 'GN1506', 'GN1509']",19911121,Beauty And The Beast (Special Edition),2094188,"[2275, 28562]",Beauty and the Beast (From &#34;Beauty and the Beast&#34; / Duet),"['GN1500', 'GN2200']","['Celine Dion', 'Peabo Bryson']",None
18749,18233,590972,590972,"['GN2207', 'GN0901', 'GN1509', 'GN1501', 'GN1506']",20121002,신데렐라 OST,2151688,"[560356, 698757, 698765]",Where Did I Put That Thing / Bibbidi-Bobbidi-Boo (The Magic Song) (From &#34;Cinderella&#34; / Soundtrack Version),"['GN1500', 'GN0900', 'GN2200']","['Oliver Wallace', 'Paul J. Smith', 'Verna Felton']",None
18750,18234,78983,78983,"['GN2207', 'GN1501', 'GN1506', 'GN1509', 'GN1001']",20121030,주먹왕 랄프 OST,2165582,[425140],When Can I See You Again? (From &#34;Wreck-It Ralph&#34;/Soundtrack Version),"['GN1500', 'GN2200', 'GN1000']",['Owl City'],None
18752,18236,578523,578523,['GN0901'],20131022,Let It Go (from &#34;Frozen&#34;),2213563,[261830],Let It Go (From &#34;Frozen / Single Version),['GN0900'],['Demi Lovato'],None
18754,18238,300310,300310,"['GN2207', 'GN1501', 'GN1506', 'GN1509']",20131112,Disney Classics,2219955,[29253],Whistle While You Work,"['GN1500', 'GN2200']",['Adriana Caselotti'],None
18755,18239,313532,313532,"['GN2207', 'GN1501', 'GN1506', 'GN1509']",20131112,Disney Classics,2219955,"[29921, 560361]",When You Wish Upon A Star,"['GN1500', 'GN2200']","['Cliff Edwards', 'Disney Studio Chorus']",None
18756,18240,60113,60113,"['GN2207', 'GN1501', 'GN1506', 'GN1509']",20131112,Disney Classics,2219955,"[746832, 746835, 746836]",The Three Caballeros,"['GN1500', 'GN2200']","['Clarence Nash', 'Joaquin Garay', 'Jose Oliviera']",None
18757,18241,83253,83253,"['GN2207', 'GN1501', 'GN1506', 'GN1509']",20131112,Disney Classics,2219955,"[560356, 28566]",What A Dog / He`s A Tramp (Soundtrack),"['GN1500', 'GN2200']","['Oliver Wallace', 'Peggy Lee']",None
18758,18242,251035,251035,"['GN2207', 'GN1501', 'GN1506', 'GN1509']",20131112,Disney Classics,2219955,"[29269, 746852, 29267]",Once Upon A Dream,"['GN1500', 'GN2200']","['Bill Shirley', 'Sleeping Beauty Chorus', 'Mary Costa']",None
18759,18243,237020,237020,"['GN2207', 'GN1501', 'GN1506', 'GN1509']",20131112,Disney Classics,2219955,[39866],Cruella De Vil,"['GN1500', 'GN2200']",['Bill Lee'],None
18760,18244,139249,139249,"['GN2207', 'GN1501', 'GN1506', 'GN1509']",20131112,Disney Classics,2219955,"[29922, 60513]",The Bare Necessities,"['GN1500', 'GN2200']","['Phil Harris', 'Bruce Reitherman']",None
18761,18245,264562,264562,"['GN2207', 'GN1501', 'GN1506', 'GN1509']",20131112,Disney Classics,2219955,[184596],Someone`s Waiting For You (Album Ver.),"['GN1500', 'GN2200']",['Shelby Flint'],None
18762,18246,35123,35123,"['GN2207', 'GN1501', 'GN1506', 'GN1509']",20131112,Disney Classics,2219955,[42315],Best Of Friends (Album Ver.),"['GN1500', 'GN2200']",['Pearl Bailey'],None
18764,18248,496112,496112,"['GN2207', 'GN1501', 'GN1506', 'GN1509']",20131112,Disney Classics,2219955,[560361],Winnie The Pooh,"['GN1500', 'GN2200']",['Disney Studio Chorus'],None
18765,18249,187157,187157,"['GN2207', 'GN1509', 'GN1501', 'GN1506']",20080827,Disney Greatest Love Songs,210586,[28276],Reflection (From &#34;Mulan&#34; / Soundtrack Version),"['GN1500', 'GN2200']",['Lea Salonga'],None
18766,19985,20420,20420,"['GN2207', 'GN1509', 'GN1501', 'GN1506']",20080827,Disney Greatest Love Songs,210586,"[548940, 560368, 44106, 33671, 645991]",Something There (From &#34;Beauty and the Beast&#34;/Soundtrack Version),"['GN1500', 'GN2200']","['Paige O`Hara', 'Robby Benson', 'Jerry Orbach', 'Angela Lansbury', 'David Ogden Stiers']",None
18767,18250,497219,497219,"['GN1501', 'GN1506']",20150924,"Impressive Animation Best Collection(감동적인 애니매이션 베스트 모음곡, Kids 힐링 어린이 영화 OST 명곡 피아노)",2644119,[905546],Part Of That World,['GN1500'],['Animation Favorites'],None
18768,18254,197976,197976,"['GN1503', 'GN1501']",20180201,The Very Best Of The Oliver Wallace (올리버 월레스 베스트 모음집),4393651,[560356],Main Title (OST From `Dumbo`),['GN1500'],['Oliver Wallace'],None
18769,18257,166439,166439,"['GN1509', 'GN2207', 'GN1401', 'GN1404', 'GN1501', 'GN1506']",20190621,Toy Story 4 (Original Motion Picture Soundtrack),10298309,[912571],The Ballad of the Lonesome Cowboy (From &#34;Toy Story 4&#34;/Soundtrack Version),"['GN1400', 'GN1500', 'GN2200']",['Chris Stapleton'],None
18770,19396,140919,140919,"['GN2207', 'GN0901', 'GN1509', 'GN1501', 'GN1506']",20190621,Toy Story 4 (Original Motion Picture Soundtrack),10298309,[30594],I Can&#39;t Let You Throw Yourself Away (From &#34;Toy Story 4&#34;/Soundtrack Version),"['GN1500', 'GN0900', 'GN2200']",['Randy Newman'],None
18771,19397,114561,114561,"['GN2207', 'GN1509', 'GN1501', 'GN1506']",20190621,Toy Story 4 (Original Motion Picture Soundtrack),10298309,[30594],Duke&#39;s Best Crash Ever (From &#34;Toy Story 4&#34;/Score),"['GN1500', 'GN2200']",['Randy Newman'],None
18772,19398,371328,371328,"['GN2207', 'GN1509', 'GN1501', 'GN1506']",20190621,Toy Story 4 (Original Motion Picture Soundtrack),10298309,[30594],Parting Gifts & New Horizons (From &#34;Toy Story 4&#34;/Score),"['GN1500', 'GN2200']",['Randy Newman'],None
18773,18258,160545,160545,"['GN1503', 'GN1501', 'GN0908', 'GN0901']",20190710,Spirit (영화 ‘라이온 킹’ 2019 OST 수록곡) (From Disney`s `The Lion King`),10305677,[3535],Spirit (영화 ‘라이온 킹’ 2019 OST 수록곡) (From Disney`s `The Lion King`),"['GN1500', 'GN0900']",['Beyonce'],None
18774,18259,700543,700543,"['GN1503', 'GN1501', 'GN0908', 'GN0901']",20190712,라이온 킹 (영화 라이온 킹 OST),10306069,"[2738430, 33674]",Circle of Life/Nants&#39; Ingonyama,"['GN1500', 'GN0900']","['Lindiwe Mkhize', 'Lebo M']",None
18775,18260,616144,616144,"['GN1503', 'GN1501', 'GN0908', 'GN0901']",20190712,라이온 킹 (영화 라이온 킹 OST),10306069,"[3535, 569454, 2738437, 2738439]",Can You Feel the Love Tonight,"['GN1500', 'GN0900']","['Beyonce', 'Donald Glover', 'Billy Eichner', 'Seth Rogen']",None
18776,18261,462968,462968,"['GN0908', 'GN0901']",20190920,You Can`t Stop The Girl (From Disney`s &#34;Maleficent: Mistress of Evil&#34;),10330431,[627452],You Can`t Stop The Girl (From Disney`s &#34;Maleficent: Mistress of Evil&#34;),['GN0900'],['Bebe Rexha'],None
18777,18262,498203,498203,"['GN2207', 'GN1509', 'GN1501', 'GN1506']",20100824,Disney Villains: Simply Sinister Songs,10338168,[746826],Pink Elephants on Parade (From &#34;Dumbo&#34; / Soundtrack Version),"['GN1500', 'GN2200']",['The Disney Chorus'],None
18778,18263,394031,394031,"['GN0908', 'GN1509', 'GN0901', 'GN2207', 'GN1501', 'GN1506']",20191115,Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),10352535,"[232538, 838137]",Into the Unknown (From &#34;Frozen 2&#34;/Soundtrack Version),"['GN1500', 'GN0900', 'GN2200']","['Idina Menzel', 'Aurora']",None
18780,19399,424080,424080,"['GN0908', 'GN1509', 'GN0901', 'GN2207', 'GN1501', 'GN1506']",20191115,Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),10352535,"[746208, 232538, 746216, 407770, 2754924]",Some Things Never Change (From &#34;Frozen 2&#34;/Soundtrack Version),"['GN1500', 'GN0900', 'GN2200']","['Kristen Bell', 'Idina Menzel', 'Josh Gad', 'Jonathan Groff', 'Cast of Frozen 2']",None
18781,19400,115990,115990,"['GN0908', 'GN1509', 'GN0901', 'GN2207', 'GN1501', 'GN1506']",20191115,Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),10352535,[407770],Lost in the Woods (From &#34;Frozen 2&#34;/Soundtrack Version),"['GN1500', 'GN0900', 'GN2200']",['Jonathan Groff'],None
18782,19401,385871,385871,"['GN0908', 'GN1509', 'GN0901', 'GN2207', 'GN1501', 'GN1506']",20191115,Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),10352535,"[232538, 230593]",Show Yourself (From &#34;Frozen 2&#34;/Soundtrack Version),"['GN1500', 'GN0900', 'GN2200']","['Idina Menzel', 'Evan Rachel Wood']",None
18783,19402,667631,667631,"['GN0908', 'GN1509', 'GN0901', 'GN2207', 'GN1501', 'GN1506']",20191115,Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),10352535,[746208],The Next Right Thing (From &#34;Frozen 2&#34;/Soundtrack Version),"['GN1500', 'GN0900', 'GN2200']",['Kristen Bell'],None
18784,19403,341264,341264,"['GN2207', 'GN1509', 'GN1501', 'GN1506']",20191115,Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),10352535,[746208],Home (From &#34;Frozen 2&#34;/Outtake),"['GN1400', 'GN1500', 'GN2200']",['Kristen Bell'],None
18785,19404,271583,271583,"['GN0908', 'GN1509', 'GN0901', 'GN2207', 'GN1501', 'GN1506']",20191115,Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),10352535,"[562456, 2139624]",I Seek the Truth (From &#34;Frozen 2&#34;/Outtake),"['GN1500', 'GN0900', 'GN2200']","['Kristen Anderson-Lopez', 'Patti Murin']",None
18786,18266,92441,92441,['GN0901'],20180727,Night & Day (Day Edition &#8211; Extra Tracks),10188394,"[752662, 1705084]",My Life,['GN0900'],"['The Vamps', 'New Hope Club']",None
18788,18268,105773,105773,"['GN0904', 'GN0901']",20180803,SCHLAGER,10190495,[965700],St&#228;rker,['GN0900'],['Vanessa Mai'],None
18789,18269,395273,395273,"['GN1401', 'GN1407', 'GN1404']",20180803,Love Out Loud,10190846,[1814681],Love Out Loud,['GN1400'],['17 Memphis'],None
18791,18271,137360,137360,"['GN2701', 'GN2702', 'GN2703', 'GN2704', 'GN1103']",20181130,Down By The River (feat. Emy Perez),10227575,[1079811],Down By The River (feat. Emy Perez),"['GN2700', 'GN1100']",['MOWE'],None
18792,18272,470569,470569,"['GN1105', 'GN1109', 'GN1101']",20190219,Sorry (Feat. Hart),10252193,[1693363],Sorry (Feat. Hart),['GN1100'],['Boys Choir'],None
18793,18273,267363,267363,"['GN1304', 'GN1301']",20190222,Verona,10253696,[870415],Verona,['GN1300'],['Lostboycrow'],None
18794,18274,270223,270223,"['GN0908', 'GN0901']",20190314,My Kind of Party,10260972,[698731],Checklist,['GN0900'],['Megan Nicole'],None
18796,19276,440775,440775,"['GN1102', 'GN1101']",20170421,Walk Away,10056833,[896342],Walk Away (Feat. Kaptan),['GN1100'],['Lvndscape'],None
18797,18276,88455,88455,"['GN0908', 'GN0901']",20190318,Ice Cream Run,10262266,[2634475],Ice Cream Run,['GN0900'],['Jing'],None
18798,18277,646624,646624,"['GN0908', 'GN0901']",20190321,We Are the Misfits,10264216,[1945201],We Are the Misfits,['GN0900'],['Selina Mour'],None
18799,18278,230616,230616,"['GN1501', 'GN0908', 'GN0901', 'GN1509']",20190426,어글리 돌 (UglyDolls) OST,10266856,[36329],Broken & Beautiful,"['GN1500', 'GN0900']",['Kelly Clarkson'],None
18801,18301,377828,377828,"['GN1501', 'GN0908', 'GN0901', 'GN1509']",20190426,어글리 돌 (UglyDolls) OST,10266856,[627452],Girl in the Mirror,"['GN1500', 'GN0900']",['Bebe Rexha'],None
18803,19394,502251,502251,"['GN1501', 'GN0908', 'GN0901', 'GN1509']",20190426,어글리 돌 (UglyDolls) OST,10266856,[1239261],Don`t Change,"['GN1500', 'GN0900']",['Why Don`t We'],None
18804,19395,463545,463545,"['GN1501', 'GN0908', 'GN0901', 'GN1509']",20190426,어글리 돌 (UglyDolls) OST,10266856,"[458229, 36329]",Unbreakable,"['GN1500', 'GN0900']","['Janelle Monae', 'Kelly Clarkson']",None
